TransactionID,Date,Time,CustomerID,Name,Surname,Shipping_State,Item No.,Description,Retail_Price,Loyalty_Discount
110387,11-12-2016,06:14:00,200000352,Piers,Harris,North Carolina,2430071492,Dust Ruffle,41.86,0.09
110386,11-12-2016,06:12:00,200000425,Joshua,Ince,Iowa,2020397001,Men's Pajama Set,23.1,0.07
110385,11-12-2016,06:11:00,200000210,Blake,Rutherford,Nevada,9195451761,Hand Towel,51.66,0.07
110384,11-12-2016,06:10:00,100000223,Lucas,Langdon,Tennessee,9870137717,Crib Sheet,53.9,0.02
110383,11-12-2016,06:08:00,100000921,William,Gibson,Mississippi,6648383061,Long Slip,27.86,0.07
110382,11-12-2016,06:07:00,200000887,Jan,Robertson,Delaware,3132788435,Coat,30.06,0.02
110381,11-12-2016,06:05:00,100000177,Thomas,Bailey,Colorado,2113413915,Shorts,59.33,0.04
110380,11-12-2016,06:04:00,200000819,Katherine,Grant,Illinoi,4391642886,Men's Pajama Set,83.79,0.05
110379,11-12-2016,06:03:00,200000682,Oliver,Paterson,Pennsylvani,7010679527,Blanket,63.84,0.07
110378,11-12-2016,06:02:00,400000114,Fiona,Mills,New Jersey,7502168586,Baby Quilt,38.06,0.09
110377,11-12-2016,06:01:00,200000662,Trevor,Skinner,Louisiana,3795753080,Jeans,38.1,0.1
110376,11-12-2016,06:01:00,200000911,Julian,Hunter,Oklahoma,3382973348,Top,81.76,0.08
110375,11-12-2016,06:01:00,100000308,John,Campbell,Idaho,9166887914,Sweater,95.76,0.05
110374,11-12-2016,05:59:00,200000800,Nathan,Vaughan,Texas,2363094138,Short Overalls,71.82,0.04
110373,11-12-2016,05:57:00,200000070,Kevin,Parr,Kansas,2430071492,Dust Ruffle,41.86,0.03
110372,11-12-2016,05:56:00,100000628,Rose,Davies,Texas,4391642886,Men's Pajama Set,83.79,0.08
110371,11-12-2016,05:54:00,100000146,Andrew,Gray,California,4291344502,Long Overalls,55.62,0.04
110370,11-12-2016,05:54:00,300000528,Victoria,Welch,Iowa,8241463559,Wallet,49.75,0.08
110369,11-12-2016,05:54:00,100000028,Alison,Fisher,Nebraska,7270957383,Scarf,29.85,0.02
110368,11-12-2016,05:53:00,300000364,Katherine,Howard,Minnesota,9862518267,Socks,10.84,0.01
110367,11-12-2016,05:53:00,200000503,Warren,Lyman,Virginia,3750666773,Waterbed Sheet,79.8,0.08
110366,11-12-2016,05:51:00,200000674,William,Lyman,Iowa,7425260271,Mattress Cover,35.44,0.09
110365,11-12-2016,05:51:00,300000635,Kimberly,Walsh,Hawaii,1336619171,Slacks,63.84,0.1
110364,11-12-2016,05:50:00,100000695,Penelope,Forsyth,Washington,4538875409,Couch Cover,79.8,0.04
110363,11-12-2016,05:49:00,300000004,Trevor,Parr,Michigan,4538875409,Couch Cover,79.8,0.04
110362,11-12-2016,05:49:00,200000792,Victor,Mathis,Missouri,7645689457,Apron,9.48,0.05
110361,11-12-2016,05:48:00,200000800,Nathan,Vaughan,Texas,8624682735,Coat,77.77,0.04
110360,11-12-2016,05:47:00,300000551,Cameron,Knox,South Carolina,3132788435,Coat,30.06,0.04
110359,11-12-2016,05:45:00,100000316,Mary,Carr,Delaware,4619440506,Shorts,69.75,0.01
110358,11-12-2016,05:44:00,300000427,Dominic,Welch,Michigan,9195451761,Hand Towel,51.66,0.04
110357,11-12-2016,05:44:00,200000591,Christian,Edmunds,Wyomin,4291344502,Long Overalls,55.62,0.1
110356,11-12-2016,05:44:00,100000564,Leonard,Paige,North Dakota,3890778939,Suit & 2 pc Dress,125.16,0.06
110355,11-12-2016,05:43:00,300000777,Jasmine,Lee,New York,2782517448,Belt,45.77,0.01
110354,11-12-2016,05:42:00,300000595,Joe,Ogden,Nebraska,9870137717,Crib Sheet,53.9,0.08
110353,11-12-2016,05:41:00,100000116,Alison,Johnston,Delaware,5608950888,Suit & 2 pc Dress,112.35,0.01
110352,11-12-2016,05:41:00,200000924,Gabrielle,Blake,Oklahoma,5857761910,Gowns/Pajamas,28.14,0.06
110351,11-12-2016,05:40:00,300000768,Tracey,Clark,Nevada,7502168586,Baby Quilt,38.06,0.02
110350,11-12-2016,05:40:00,100000025,Jennifer,Hughes,Rhode Island,3126356136,Formal Dress,99.9,0.1
110349,11-12-2016,05:38:00,100000057,Donna,Knox,Mississippi,3795753080,Jeans,38.1,0
110348,11-12-2016,05:34:00,100000281,Sam,Parsons,South Carolina,1737807900,Tie,68.64,0.04
110347,11-12-2016,05:32:00,200000100,Carolyn,Robertson,North Carolina,8675740287,Baby Quilt,47.76,0.1
110346,11-12-2016,05:31:00,200000076,Michael,Hemmings,Arizona,3452086694,Bra,38.87,0.02
110345,11-12-2016,05:29:00,200000623,Brian,Mitchell,Maine,2178891798,Hand Towel,18.17,0.06
110344,11-12-2016,05:29:00,100000679,Yvonne,Lambert,Massachusetts,2963300774,Sweatshirt,75.81,0.07
110343,11-12-2016,05:28:00,100000917,Andrea,Newman,Florida,1160651321,Coat,93.9,0.06
110342,11-12-2016,05:27:00,400000449,Edward,Buckland,Oregon,3795753080,Jeans,38.1,0.06
110341,11-12-2016,05:26:00,200000630,Sam,Powell,Maine,9870137717,Crib Sheet,53.9,0.06
110340,11-12-2016,05:25:00,200000407,Charles,Gibson,Texas,5509524170,Couch Cover,86.68,0.02
110339,11-12-2016,05:25:00,100000306,Phil,Grant,Vermont,4924918902,T-shirt,62.79,0.09
110338,11-12-2016,05:24:00,300000668,Anthony,Ellison,Ohio,8058527540,Jeans,35.91,0
110337,11-12-2016,05:23:00,300000599,Victoria,Forsyth,Delaware,3123824581,Sweatpants,43.89,0.07
110336,11-12-2016,05:22:00,200000671,Carolyn,Arnold,Mississippi,9166887914,Sweater,95.76,0.1
110335,11-12-2016,05:20:00,200000588,Sean,Dyer,Vermont,2020397001,Men's Pajama Set,23.1,0.09
110334,11-12-2016,05:19:00,400000601,Blake,Anderson,Massachusetts,9195451761,Hand Towel,51.66,0
110333,11-12-2016,05:18:00,100000542,Anne,Sharp,Illinoi,6917448328,Socks,8.82,0.09
110332,11-12-2016,05:18:00,300000509,Wendy,Rampling,Maine,7841340144,Shirt,29.4,0.02
110331,11-12-2016,05:17:00,100000225,Piers,White,Rhode Island,6991736764,Pillow Sham,19.8,0.09
110330,11-12-2016,05:17:00,100000816,Cameron,Chapman,North Dakota,9916068026,Gowns/Pajamas,118.14,0.08
110329,11-12-2016,05:17:00,200000660,Keith,Parr,Maryland,2178891798,Hand Towel,18.17,0.06
110328,11-12-2016,05:15:00,200000264,Lily,Davies,Wyomin,5509524170,Couch Cover,86.68,0.03
110327,11-12-2016,05:15:00,200000295,Tim,Thomson,Kansas,6988128169,Handbag,25.44,0.02
110326,11-12-2016,05:14:00,100000545,Julia,Ellison,North Carolina,5187883584,Dish Towel,49.5,0.08
110325,11-12-2016,05:11:00,100000125,Jonathan,MacDonald,Oregon,6991736764,Pillow Sham,19.8,0.09
110324,11-12-2016,05:07:00,400000769,Jason,Walker,Kentucky,5480721202,Shirt,67.83,0.03
110323,11-12-2016,05:05:00,300000615,Penelope,Grant,Ohio,4619440506,Shorts,69.75,0.04
110322,11-12-2016,05:04:00,100000445,Rose,Hodges,New Hampshire,7425260271,Mattress Cover,35.44,0.02
110321,11-12-2016,05:04:00,100000201,Oliver,Dickens,Rhode Island,8619953091,Pillowcase,18.96,0
110320,11-12-2016,04:59:00,200000018,Samantha,Coleman,Minnesota,8438262686,Robe,29.88,0.04
110319,11-12-2016,04:58:00,100000169,Blake,Mills,Kentucky,1489444777,Short Gown,131.12,0.09
110318,11-12-2016,04:57:00,200000072,Angela,Roberts,Oklahoma,4574639519,Jeans,14.5,0.09
110317,11-12-2016,04:56:00,300000494,Jonathan,White,Utah,2430071492,Dust Ruffle,41.86,0.05
110316,11-12-2016,04:56:00,100000244,Brian,Short,Illinoi,1319286996,Gowns/Pajamas,47.43,0.01
110315,11-12-2016,04:54:00,100000788,Kylie,Lawrence,Pennsylvani,9730446421,Blazer,103.3,0.08
110314,11-12-2016,04:53:00,100000290,Joe,May,Kentucky,7841340144,Shirt,29.4,0.07
110313,11-12-2016,04:48:00,100000832,David,Turner,Nevada,4538875409,Couch Cover,79.8,0.03
110312,11-12-2016,04:45:00,200000481,Joan,Gray,Minnesota,4934584980,Nylon Pants,55.86,0.04
110311,11-12-2016,04:44:00,400000720,William,Grant,Wisconsin,8624682735,Coat,77.77,0.04
110310,11-12-2016,04:42:00,300000732,Joshua,MacLeod,South Dakota,9916068026,Gowns/Pajamas,118.14,0.01
110309,11-12-2016,04:40:00,200000701,Joshua,Wilson,North Carolina,7270957383,Scarf,29.85,0.1
110308,11-12-2016,04:38:00,100000878,Felicity,Metcalfe,Florida,3795753080,Jeans,38.1,0.03
110307,11-12-2016,04:34:00,200000371,Alan,Kelly,Michigan,2491559336,Jeans,104.79,0
110306,11-12-2016,04:33:00,200000389,Leonard,Thomson,Florida,3126356136,Formal Dress,99.9,0
110305,11-12-2016,04:31:00,100000319,John,Hemmings,Alabama,2355020550,Sweater,67.92,0.1
110304,11-12-2016,04:31:00,100000825,Jason,Berry,Alabama,4924918902,T-shirt,62.79,0.01
110303,11-12-2016,04:31:00,100000437,Sean,Sanderson,Massachusetts,8438262686,Robe,29.88,0.03
110302,11-12-2016,04:30:00,100000436,Bella,Hemmings,Arkansas,3495221948,Suit & 2 pc Dress,38.12,0.01
110301,11-12-2016,04:29:00,100000412,Dan,Wright,Oklahoma,2240469836,Slippers,35.82,0.1
110300,11-12-2016,04:27:00,100000095,Rebecca,Knox,California,2355020550,Sweater,67.92,0.04
110299,11-12-2016,04:26:00,400000829,Lillian,Hemmings,Rhode Island,3452086694,Bra,38.87,0.01
110298,11-12-2016,04:25:00,200000671,Carolyn,Arnold,Mississippi,4391642886,Men's Pajama Set,83.79,0.1
110297,11-12-2016,04:20:00,200000941,Benjamin,Manning,Utah,8241463559,Wallet,49.75,0.02
110296,11-12-2016,04:19:00,200000356,Richard,Hamilton,Alabama,8241463559,Wallet,49.75,0.05
110295,11-12-2016,04:18:00,100000310,Felicity,Hodges,Iowa,5509524170,Couch Cover,86.68,0.05
110294,11-12-2016,04:15:00,100000239,Natalie,Welch,West Virginia,4584868492,T-shirt,61.38,0.07
110293,11-12-2016,04:15:00,100000869,Justin,Chapman,North Dakota,4291344502,Long Overalls,55.62,0.04
110292,11-12-2016,04:14:00,100000923,Andrea,Henderson,Missouri,5857761910,Gowns/Pajamas,28.14,0.09
110291,11-12-2016,04:14:00,100000203,Yvonne,Arnold,North Dakota,7645689457,Apron,9.48,0.03
110290,11-12-2016,04:11:00,200000461,Alan,Grant,Mississippi,3123824581,Sweatpants,43.89,0.06
110289,11-12-2016,04:11:00,400000706,Samantha,Mills,Alabama,8675740287,Baby Quilt,47.76,0.1
110288,11-12-2016,04:09:00,300000395,Gavin,Oliver,Texas,4924918902,T-shirt,62.79,0.01
110287,11-12-2016,04:08:00,200000166,William,Mitchell,Maryland,9730446421,Blazer,103.3,0
110286,11-12-2016,04:06:00,100000329,Deirdre,Coleman,New Jersey,6182617964,Long Gown,97.11,0.07
110285,11-12-2016,04:05:00,100000232,Trevor,King,Colorado,4681342313,Sheets,29.9,0.07
110284,11-12-2016,04:04:00,300000815,Pippa,Robertson,Massachusetts,3256419181,Short Slip,102,0.03
110283,11-12-2016,04:02:00,100000150,Michelle,Lee,Tennessee,4398051135,Bra,6,0.07
110282,11-12-2016,04:02:00,100000062,Fiona,Bell,North Dakota,3750666773,Waterbed Sheet,79.8,0.03
110281,11-12-2016,04:02:00,100000055,Cameron,Taylor,Massachusetts,4619440506,Shorts,69.75,0.08
110280,11-12-2016,04:01:00,200000535,Ryan,Marshall,Tennessee,1160651321,Coat,93.9,0.05
110279,11-12-2016,00:00:00,100000276,Brandon,Miller,Oregon,6962492078,Bath Mat,37.31,0.05
110278,11-12-2016,03:55:00,100000231,Audrey,McGrath,North Dakota,8438262686,Robe,29.88,0.05
110277,11-12-2016,03:55:00,300000073,Hannah,White,Indiana,6548962456,Dust Ruffle,65.79,0.05
110276,11-12-2016,03:54:00,200000024,Carl,Quinn,Arkansas,5608950888,Suit & 2 pc Dress,112.35,0.08
110275,11-12-2016,03:54:00,200000426,Andrew,Jackson,Texas,6660530324,Washcloth,35.14,0.1
110274,11-12-2016,03:52:00,100000923,Andrea,Henderson,Missouri,1489444777,Short Gown,131.12,0.09
110273,11-12-2016,03:51:00,200000024,Carl,Quinn,Arkansas,3382973348,Top,81.76,0.08
110272,11-12-2016,03:50:00,100000846,Felicity,Butler,New Mexico,6265788387,Commode Cover,58.1,0.03
110271,11-12-2016,03:50:00,100000098,Maria,Johnston,Colorado,8948840620,Gloves,19.8,0.04
110270,11-12-2016,03:49:00,100000859,Amy,Glover,Missouri,1284609276,Sweater,95.76,0.06
110269,11-12-2016,03:46:00,100000281,Sam,Parsons,South Carolina,3123824581,Sweatpants,43.89,0.04
110268,11-12-2016,03:42:00,100000677,Dominic,Langdon,North Carolina,5153370805,Shorts,43.96,0.04
110267,11-12-2016,03:39:00,100000867,Evan,Abraham,Alaska,5127562193,Robe,95.76,0.1
110266,11-12-2016,03:34:00,100000207,Blake,Berry,Mississippi,7425260271,Mattress Cover,35.44,0.08
110265,11-12-2016,03:33:00,100000172,Nicholas,Greene,Washington,9916068026,Gowns/Pajamas,118.14,0
110264,11-12-2016,03:31:00,200000460,Olivia,Turner,Ohio,2430071492,Dust Ruffle,41.86,0.02
110263,11-12-2016,03:31:00,100000742,Brandon,Churchill,Wyomin,2363094138,Short Overalls,71.82,0.03
110262,11-12-2016,03:27:00,200000697,Paul,Wright,Illinoi,6648383061,Long Slip,27.86,0
110261,11-12-2016,03:27:00,100000130,Alison,MacLeod,Pennsylvani,2695940506,Sweater,59.4,0.02
110260,11-12-2016,03:25:00,400000653,Sam,Campbell,Utah,7425260271,Mattress Cover,35.44,0.01
110259,11-12-2016,03:25:00,300000112,Nathan,Paterson,Alaska,2524845521,Gown & Robe Set,105.6,0.09
110258,11-12-2016,03:24:00,200000261,Nathan,Howard,Missouri,2876522496,Jacket,99.8,0.05
110257,11-12-2016,03:23:00,200000834,Sebastian,Morgan,Rhode Island,8058527540,Jeans,35.91,0.01
110256,11-12-2016,03:22:00,100000790,Sonia,Hughes,Michigan,2113413915,Shorts,59.33,0.09
110255,11-12-2016,03:21:00,100000317,Liam,Stewart,Connecticut,2248992375,Sweater,61.38,0.09
110254,11-12-2016,03:20:00,100000276,Brandon,Miller,Oregon,3390230025,Top,33.48,0.05
110253,11-12-2016,03:20:00,300000487,Heather,Ross,Connecticut,2248992375,Sweater,61.38,0.05
110252,11-12-2016,03:18:00,200000490,Abigail,Fisher,Oklahoma,2113413915,Shorts,59.33,0.01
110251,11-12-2016,03:16:00,200000645,Joan,Abraham,California,4681342313,Sheets,29.9,0.04
110250,11-12-2016,03:16:00,100000435,Isaac,Rutherford,Massachusetts,7010679527,Blanket,63.84,0.02
110249,11-12-2016,03:16:00,100000322,Alison,Lambert,Delaware,7645689457,Apron,9.48,0
110248,11-12-2016,03:14:00,100000135,Piers,King,Maryland,9280265561,Coat/Jacket,59.85,0.03
110247,11-12-2016,03:13:00,200000109,Joe,Forsyth,Texas,7425260271,Mattress Cover,35.44,0.05
110246,11-12-2016,03:10:00,300000367,Karen,Gray,West Virginia,4538875409,Couch Cover,79.8,0.02
110245,11-12-2016,03:09:00,300000689,Warren,Ferguson,Texas,5153370805,Shorts,43.96,0.03
110244,11-12-2016,03:09:00,100000129,Peter,Pullman,Florida,3123824581,Sweatpants,43.89,0.08
110243,11-12-2016,03:09:00,400000432,Abigail,Poole,Tennessee,6388591017,Baby Quilt,100.68,0.01
110242,11-12-2016,03:06:00,200000855,John,Campbell,Georgia,2588421965,Commode Cover,15.84,0.02
110241,11-12-2016,03:05:00,100000477,Chloe,MacLeod,Wyomin,2355020550,Sweater,67.92,0.09
110240,11-12-2016,03:05:00,100000520,Joan,Clarkson,Missouri,2782517448,Belt,45.77,0.07
110239,11-12-2016,03:04:00,100000063,Kevin,Gibson,Massachusetts,9873264896,Hat,10.89,0.07
110238,11-12-2016,03:03:00,200000026,Richard,Fraser,Rhode Island,9538578209,Dress,87.36,0
110237,11-12-2016,03:03:00,100000890,Piers,Peake,Connecticut,9195451761,Hand Towel,51.66,0
110236,11-12-2016,03:03:00,400000554,Carol,Marshall,Wyomin,7463357829,Infant 2 Piece Set,49.8,0.09
110235,11-12-2016,03:02:00,100000305,Kevin,Springer,Rhode Island,2355020550,Sweater,67.92,0.02
110234,11-12-2016,03:02:00,200000046,Lisa,Berry,Utah,2963300774,Sweatshirt,75.81,0
110233,11-12-2016,03:02:00,100000152,Justin,Metcalfe,Nevada,4574639519,Jeans,14.5,0.03
110232,11-12-2016,03:01:00,100000299,Zoe,Johnston,Illinoi,8713824671,Infant 2 Piece Set,48.6,0.04
110231,11-12-2016,03:01:00,100000182,Austin,Ball,New York,8948840620,Gloves,19.8,0.06
110230,11-12-2016,00:00:00,100000088,Jasmine,Piper,West Virginia,5997626126,Coat/Jacket,39.55,0.06
110229,11-12-2016,00:00:00,100000330,Wendy,Turner,Massachusetts,9730446421,Blazer,103.3,0.05
110228,11-12-2016,02:59:00,300000634,Heather,Mackay,New York,2248992375,Sweater,61.38,0.04
110227,11-12-2016,02:59:00,100000325,Boris,Walker,Arizona,2430071492,Dust Ruffle,41.86,0.04
110226,11-12-2016,02:57:00,100000283,Stephanie,Smith,Iowa,5608950888,Suit & 2 pc Dress,112.35,0.02
110225,11-12-2016,02:56:00,100000290,Joe,May,Kentucky,3405268556,Handbag,114.77,0.07
110224,11-12-2016,02:55:00,200000904,Ryan,Gray,West Virginia,5310615417,Tie,41.79,0.1
110223,11-12-2016,02:52:00,100000899,Amelia,Parsons,Wyomin,6511971572,Sleeping Bag,47.88,0.07
110222,11-12-2016,02:52:00,300000732,Joshua,MacLeod,South Dakota,9313710898,Dish Towel,32.23,0.01
110221,11-12-2016,02:52:00,400000044,Yvonne,Churchill,South Dakota,6917448328,Socks,8.82,0.06
110220,11-12-2016,02:51:00,100000303,Brian,Russell,Texas,6991736764,Pillow Sham,19.8,0.03
110219,11-12-2016,02:51:00,200000534,Sebastian,Thomson,Georgia,9313710898,Dish Towel,32.23,0.1
110218,11-12-2016,02:48:00,300000598,Blake,MacDonald,Hawaii,8624682735,Coat,77.77,0.07
110217,11-12-2016,02:47:00,100000178,Dan,Piper,California,5153370805,Shorts,43.96,0.06
110216,11-12-2016,02:46:00,100000572,David,Stewart,Virginia,8713824671,Infant 2 Piece Set,48.6,0.06
110215,11-12-2016,02:45:00,100000542,Anne,Sharp,Illinoi,9916068026,Gowns/Pajamas,118.14,0.09
110214,11-12-2016,02:43:00,100000871,Joshua,Kelly,South Dakota,1082405301,Blazer,119.76,0.05
110213,11-12-2016,02:43:00,100000798,Karen,Tucker,Illinoi,4538875409,Couch Cover,79.8,0.07
110212,11-12-2016,02:38:00,300000753,David,Mills,Nebraska,3123824581,Sweatpants,43.89,0.03
110211,11-12-2016,02:35:00,200000713,Liam,Greene,South Dakota,3135576553,Underwear,5.88,0.03
110210,11-12-2016,02:35:00,100000383,Jasmine,Oliver,Louisiana,5127562193,Robe,95.76,0
110209,11-12-2016,02:32:00,100000561,Lillian,Metcalfe,Kansas,8624682735,Coat,77.77,0.05
110208,11-12-2016,02:32:00,200000069,Jason,Sharp,Texas,8213207925,Underwear & Boxers,23.76,0.09
110207,11-12-2016,02:31:00,100000293,Nathan,Bond,Utah,8694351166,Chair Cover,38.87,0.1
110206,11-12-2016,02:28:00,100000679,Yvonne,Lambert,Massachusetts,1489444777,Short Gown,131.12,0.07
110205,11-12-2016,02:28:00,100000206,Wanda,Short,Mississippi,1284609276,Sweater,95.76,0.09
110204,11-12-2016,02:27:00,100000298,Anna,James,Vermont,5050067655,Bottoms,66.96,0.09
110203,11-12-2016,02:26:00,100000159,Lucas,Lawrence,Texas,6697166886,Coat,159.8,0.09
110202,11-12-2016,02:26:00,100000274,Rose,Russell,Texas,7010679527,Blanket,63.84,0.1
110201,11-12-2016,02:26:00,100000892,Christopher,Anderson,New Mexico,6962492078,Bath Mat,37.31,0.02
110200,11-12-2016,02:26:00,100000217,Carolyn,Hart,Pennsylvani,2153011099,Gown & Robe Set,99.8,0.06
110199,11-12-2016,02:26:00,100000194,James,McGrath,South Dakota,5127562193,Robe,95.76,0.07
110198,11-12-2016,02:25:00,200000355,Sebastian,Welch,Utah,4391642886,Men's Pajama Set,83.79,0.03
110197,11-12-2016,02:23:00,100000561,Lillian,Metcalfe,Kansas,5187373849,Short Slip,12.87,0.05
110196,11-12-2016,02:22:00,100000628,Rose,Davies,Texas,7690258628,Baby Blanket,21.93,0.08
110195,11-12-2016,02:22:00,100000279,Blake,Alsop,Kentucky,5997626126,Coat/Jacket,39.55,0.08
110194,11-12-2016,02:22:00,200000619,Alexander,Abraham,Texas,7645888340,Bath Mat,5.6,0.03
110193,11-12-2016,02:21:00,100000078,Diane,Simpson,Florida,2248992375,Sweater,61.38,0.03
110192,11-12-2016,02:18:00,100000570,Nicola,Hill,New York,4584868492,T-shirt,61.38,0.1
110191,11-12-2016,02:12:00,100000892,Christopher,Anderson,New Mexico,3452086694,Bra,38.87,0.02
110190,11-12-2016,02:10:00,200000911,Julian,Hunter,Oklahoma,4619440506,Shorts,69.75,0.08
110189,11-12-2016,02:09:00,200000508,Bella,Gibson,Colorado,1625450539,Dress,54.89,0.08
110188,11-12-2016,02:07:00,200000480,Harry,Reid,New Mexico,9538578209,Dress,87.36,0.09
110187,11-12-2016,02:06:00,300000511,Felicity,Wallace,Louisiana,1284609276,Sweater,95.76,0.08
110186,11-12-2016,02:04:00,100000642,Eric,Wilson,Ohio,6697166886,Coat,159.8,0.07
110185,11-12-2016,02:03:00,100000827,Amy,Buckland,New Hampshire,2876522496,Jacket,99.8,0.08
110184,11-12-2016,02:03:00,100000932,Abigail,Ferguson,Massachusetts,6548962456,Dust Ruffle,65.79,0.07
110183,11-12-2016,02:02:00,300000624,Tim,Paterson,West Virginia,5050067655,Bottoms,66.96,0.09
110182,11-12-2016,02:02:00,300000392,Yvonne,Piper,Texas,9730446421,Blazer,103.3,0.03
110181,11-12-2016,01:58:00,100000824,Heather,Davies,Massachusetts,6962492078,Bath Mat,37.31,0.07
110180,11-12-2016,01:57:00,100000781,Sonia,Welch,Ohio,5857761910,Gowns/Pajamas,28.14,0.02
110179,11-12-2016,01:48:00,100000642,Eric,Wilson,Ohio,6697166886,Coat,159.8,0.07
110178,11-12-2016,01:45:00,100000299,Zoe,Johnston,Illinoi,3126356136,Formal Dress,99.9,0.04
110177,11-12-2016,01:42:00,300000526,Yvonne,Metcalfe,Nebraska,5997626126,Coat/Jacket,39.55,0.03
110176,11-12-2016,01:41:00,100000413,Boris,Burgess,Minnesota,6917448328,Socks,8.82,0.02
110175,11-12-2016,01:38:00,400000434,Penelope,Paterson,Nebraska,5480721202,Shirt,67.83,0.01
110174,11-12-2016,01:37:00,400000837,Sean,Rampling,South Carolina,8694351166,Chair Cover,38.87,0.05
110173,11-12-2016,01:35:00,300000357,Mary,Reid,Virginia,8262662751,Suit,109.89,0.02
110172,11-12-2016,01:35:00,200000669,Jake,Rutherford,Hawaii,8713824671,Infant 2 Piece Set,48.6,0.06
110171,11-12-2016,01:34:00,400000113,Tim,Hardacre,New York,1336619171,Slacks,63.84,0.03
110170,11-12-2016,01:33:00,200000407,Charles,Gibson,Texas,7425260271,Mattress Cover,35.44,0.02
110169,11-12-2016,01:33:00,100000616,Alison,Cornish,Alabama,3819369487,Dish Towel,7.84,0.1
110168,11-12-2016,01:33:00,200000069,Jason,Sharp,Texas,8619953091,Pillowcase,18.96,0.09
110167,11-12-2016,01:32:00,100000788,Kylie,Lawrence,Pennsylvani,8948840620,Gloves,19.8,0.08
110166,11-12-2016,01:32:00,200000629,Benjamin,McDonald,Texas,2430071492,Dust Ruffle,41.86,0.09
110165,11-12-2016,01:28:00,100000280,Stephanie,Ogden,Ohio,9870137717,Crib Sheet,53.9,0.07
110164,11-12-2016,01:26:00,100000869,Justin,Chapman,North Dakota,6988128169,Handbag,25.44,0.04
110163,11-12-2016,01:21:00,400000399,Amy,Miller,Vermont,1988250904,Coat,74.16,0.04
110162,11-12-2016,01:20:00,400000472,Gabrielle,Hardacre,Delaware,5310615417,Tie,41.79,0.01
110161,11-12-2016,01:20:00,400000691,Jacob,Clarkson,Utah,8438262686,Robe,29.88,0.02
110160,11-12-2016,01:19:00,200000262,Zoe,Clarkson,New Jersey,4619440506,Shorts,69.75,0
110159,11-12-2016,01:17:00,200000483,Anthony,Gill,Alaska,3795753080,Jeans,38.1,0.1
110158,11-12-2016,01:16:00,200000750,Anthony,Mackenzie,Pennsylvani,3123824581,Sweatpants,43.89,0
110157,11-12-2016,01:16:00,100000723,Justin,Campbell,Texas,9195451761,Hand Towel,51.66,0.03
110156,11-12-2016,01:15:00,100000125,Jonathan,MacDonald,Oregon,7425260271,Mattress Cover,35.44,0.09
110155,11-12-2016,01:15:00,100000016,Nicholas,Newman,Ohio,1303837083,Suit,19.4,0.01
110154,11-12-2016,01:15:00,300000439,Tim,Miller,Nevada,6991736764,Pillow Sham,19.8,0.01
110153,11-12-2016,01:14:00,400000180,Eric,Bower,New Hampshire,5145202479,Crib Sheet,9.9,0.06
110152,11-12-2016,01:14:00,100000566,Diane,Berry,Iowa,2248992375,Sweater,61.38,0.1
110151,11-12-2016,01:12:00,100000335,Karen,May,Alaska,4584868492,T-shirt,61.38,0.07
110150,11-12-2016,01:10:00,100000518,Penelope,Metcalfe,Hawaii,6228611532,Valance,47.76,0.09
110149,11-12-2016,01:09:00,200000766,Keith,Ross,Alaska,1303837083,Suit,19.4,0.02
110148,11-12-2016,01:09:00,100000326,Felicity,North,Kentucky,2210750188,Blazer,119.76,0.07
110147,11-12-2016,01:09:00,400000915,Melanie,Hemmings,California,9538578209,Dress,87.36,0.01
110146,11-12-2016,01:07:00,100000382,Anthony,Chapman,Maryland,2153011099,Gown & Robe Set,99.8,0.08
110145,11-12-2016,01:03:00,200000537,Rebecca,Simpson,Wyomin,2240469836,Slippers,35.82,0.09
110144,11-12-2016,01:01:00,200000803,Jason,Clark,North Dakota,2782517448,Belt,45.77,0.03
110143,11-12-2016,00:59:00,400000516,Hannah,Oliver,Michigan,7270957383,Scarf,29.85,0.1
110142,11-12-2016,00:58:00,100000243,Paul,Davies,Rhode Island,1160651321,Coat,93.9,0.1
110141,11-12-2016,00:58:00,100000184,Peter,McGrath,New Mexico,5127562193,Robe,95.76,0.03
110140,11-12-2016,00:58:00,100000545,Julia,Ellison,North Carolina,3495221948,Suit & 2 pc Dress,38.12,0.08
110139,11-12-2016,00:58:00,100000891,Alexandra,Mathis,Massachusetts,4681342313,Sheets,29.9,0.05
110138,11-12-2016,00:57:00,300000074,Oliver,Simpson,California,1160651321,Coat,93.9,0.09
110137,11-12-2016,00:54:00,300000794,Cameron,Alsop,Texas,8624682735,Coat,77.77,0.02
110136,11-12-2016,00:54:00,100000098,Maria,Johnston,Colorado,5997626126,Coat/Jacket,39.55,0.04
110135,11-12-2016,00:53:00,300000364,Katherine,Howard,Minnesota,2363094138,Short Overalls,71.82,0.01
110134,11-12-2016,00:50:00,100000679,Yvonne,Lambert,Massachusetts,2963300774,Sweatshirt,75.81,0.07
110133,11-12-2016,00:50:00,100000570,Nicola,Hill,New York,5608950888,Suit & 2 pc Dress,112.35,0.1
110132,11-12-2016,00:49:00,100000453,Kimberly,Clark,Nevada,4934584980,Nylon Pants,55.86,0.06
110131,11-12-2016,00:49:00,300000526,Yvonne,Metcalfe,Nebraska,8619953091,Pillowcase,18.96,0.03
